Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,WCA Round code,WCA Round,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","5","American Samoa","6201","Percent of total number","270061","Holdings rented from others","1990","1990","%","2.60","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","5","American Samoa","50260","Area","270061","Holdings rented from others","2000","2000","ha","99.00","","Official data",""
"WCAD","Structural data from agricultural censuses","5","American Samoa","6200","Percentage of total area","270061","Holdings rented from others","2000","2000","%","1.25","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","5","American Samoa","50260","Area","270061","Holdings rented from others","2010","2010","ha","111.29","","Official data",""
"WCAD","Structural data from agricultural censuses","5","American Samoa","6200","Percentage of total area","270061","Holdings rented from others","2010","2010","%","1.40","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","5","American Samoa","60850","Number","270061","Holdings rented from others","2010","2010","No","174.00","","Official data",""
"WCAD","Structural data from agricultural censuses","5","American Samoa","6201","Percent of total number","270061","Holdings rented from others","2010","2010","%","3.00","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","5","American Samoa","50260","Area","270064","Holdings under more than one form of tenure","1990","1990","ha","41.00","","Official data",""
"WCAD","Structural data from agricultural censuses","5","American Samoa","6200","Percentage of total area","270064","Holdings under more than one form of tenure","1990","1990","%","1.75","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","5","American Samoa","60850","Number","270064","Holdings under more than one form of tenure","1990","1990","No","16.00","","Official data",""
"WCAD","Structural data from agricultural censuses","5","American Samoa","6201","Percent of total number","270064","Holdings under more than one form of tenure","1990","1990","%","4.17","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","7","Angola","50260","Area","27002","Holdings","1970","1970","ha","4179600.00","","Official data",""
"WCAD","Structural data from agricultural censuses","7","Angola","5017","Average area","27002","Holdings","1970","1970","ha","3.92","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","7","Angola","60850","Number","27002","Holdings","1970","1970","No","1067230.00","","Official data",""
"WCAD","Structural data from agricultural censuses","8","Antigua and Barbuda","6203","Year","27000","Census Year","2010","2010","","2007.00","","Official data",""
"WCAD","Structural data from agricultural censuses","8","Antigua and Barbuda","50260","Area","27002","Holdings","1960","1960","ha","13794.00","","Official data",""
"WCAD","Structural data from agricultural censuses","8","Antigua and Barbuda","5017","Average area","27002","Holdings","1960","1960","ha","2.40","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","8","Antigua and Barbuda","60850","Number","27002","Holdings","1960","1960","No","5747.00","","Official data",""
"WCAD","Structural data from agricultural censuses","8","Antigua and Barbuda","50260","Area","27002","Holdings","1980","1980","ha","1949.00","","Official data",""
"WCAD","Structural data from agricultural censuses","8","Antigua and Barbuda","5017","Average area","27002","Holdings","1980","1980","ha","0.42","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","8","Antigua and Barbuda","60850","Number","27002","Holdings","1980","1980","No","4654.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","6203","Year","27000","Census Year","1990","1990","","1988.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","6203","Year","27000","Census Year","2000","2000","","2002.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","6203","Year","27000","Census Year","2010","2010","","2008.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","60850","Number","27002","Holdings","1930","1930","No","435000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","50260","Area","27002","Holdings","1950","1950","ha","200209000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","5017","Average area","27002","Holdings","1950","1950","ha","366.01","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","60850","Number","27002","Holdings","1950","1950","No","547000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","50260","Area","27002","Holdings","1960","1960","ha","175142497.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","5017","Average area","27002","Holdings","1960","1960","ha","371.26","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","60850","Number","27002","Holdings","1960","1960","No","471756.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","50260","Area","27002","Holdings","1990","1990","ha","177437398.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","5017","Average area","27002","Holdings","1990","1990","ha","468.97","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","60850","Number","27002","Holdings","1990","1990","No","378357.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","50260","Area","27002","Holdings","2000","2000","ha","172105798.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","5017","Average area","27002","Holdings","2000","2000","ha","582.45","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","60850","Number","27002","Holdings","2000","2000","No","295485.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","50260","Area","270033","Holdings with land size 2-<5","1990","1990","ha","148000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","60850","Number","270033","Holdings with land size 2-<5","1990","1990","No","57057.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","50260","Area","270036","Holdings with land size 5-<10","1990","1990","ha","247140.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","60850","Number","270036","Holdings with land size 5-<10","1990","1990","No","31680.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","50260","Area","270037","Holdings with land size 10-<20","1990","1990","ha","612991.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","60850","Number","270037","Holdings with land size 10-<20","1990","1990","No","39074.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","50260","Area","270038","Holdings with land size 20-<50","1990","1990","ha","2053096.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","60850","Number","270038","Holdings with land size 20-<50","1990","1990","No","59129.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","50260","Area","270039","Holdings with land size 50-<100","1990","1990","ha","3646960.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","60850","Number","270039","Holdings with land size 50-<100","1990","1990","No","48006.00","","Official data",""
"WCAD","Structural data from agricultural censuses","9","Argentina","50260","Area","2700300","Holdings with land size 100-<200","1990","1990","ha","6929412.00","","Official data",""
